id,label,language,name,semester,ssd,title,type,year
327,Module,Italian,,First Semester,,SUPPLY CHAIN MANAGEMENT,,2023/2024
328,Module,Italian,,First Semester,SECS-P/08,PROCESSI SERVIZI E PROSPETTIVE,,2023/2024
329,Module,Italian,,First Semester,SECS-P/08,STRATEGIE PRESTAZIONI E PROCESSI,,2023/2024
330,Module,Italian,,First Semester,INF/01,DATA SCIENCE E COMPLEXITY,,2023/2024
37050,Instructor,,,,INFO-01/A,,,
38194,Instructor,,,,INFO-01/A,,,
333,Module,Italian,,First Semester,SECS-S/06,PROJECT MANAGEMENT,,2023/2024
334,Module,Italian,,First Semester,,TECNOLOGIE PER L'INDUSTRIA 4.0,,2023/2024
335,Module,Italian,,First Semester,SECS-P/13,TECNOLOGIE IT PER L'IMPRESA 4.0,,2023/2024
15418,Instructor,,,,ECON-10/A,,,
337,Module,Italian,,First Semester,SECS-P/13,SISTEMI INFORMATIVI PER L'IMPRESA 4.0,,2023/2024
338,Module,Inglese,,First Semester,SECS-P/08,INNOVATION AND ORGANIZATION OF COMPANIES,,2023/2024
339,Module,Italian,,Second Semester,SECS-P/08,MANAGEMENT DEI MERCATI DI FORNITURA,,2023/2024
340,Curriculum,,Gestione sostenibile d'impresa,,,,,
341,Module,Italian,,First Semester,SECS-P/13,GESTIONE AMBIENTALE,,2023/2024
342,Module,Italian,,First Semester,SECS-P/13,MANAGEMENT DELL'ENERGIA E ECOSOSTENIBILITA',,2023/2024
343,Module,Italian,,First Semester,SECS-P/13,INNOVAZIONE SOSTENIBILE,,2023/2024
9690,Instructor,,,,SECS-P/13,,,
345,Module,Italian,,First Semester,ING-IND/09,SISTEMI ENERGETICI,,2024/2025
7858,Instructor,,,,N/A,,,
347,Module,Italian,,First Semester,SECS-P/08,IMPRENDITORIALITA' SOSTENIBILE,,2023/2024
348,Module,Italian,,First Semester,AGR/01,MULTIFUNZIONALITA' AGRICOLA E SVILUPPO SOSTENIBILE,,2023/2024
15495,Instructor,,,,AGR/01,,,
350,DegreeProgram,Italian,Management delle imprese - Business Management,,,,Laurea Magistrale,
351,Curriculum,,"Business management (Percorso valido anche ai fini del conseguimento del doppio titolo italo-tedesco, del doppio titolo italo-statunitese, italo-russo) - in lingua inglese",,,,,
352,Module,Inglese,,First Semester,IUS/05,COMPETITION LAW,,2024/2025
353,Module,Inglese,,First Semester,,ENTREPRENEURSHIP AND NEW VENTURES FINANCE,,2024/2025
354,Module,Inglese,,First Semester,SECS-P/08,ENTREPRENEURSHIP AND NEW VENTURES FINANCE - CASES AND APPLICATIONS,,2024/2025
43803,Instructor,,,,SECS-P/08,,,
356,Module,Inglese,,First Semester,SECS-P/08,ENTREPRENEURSHIP AND NEW VENTURES FINANCE - FOUNDATIONS,,2024/2025
357,Module,Inglese,,First Semester,,BUSINESS INTELLIGENCE,,2024/2025
358,Module,Inglese,,First Semester,INF/01,BUSINESS KNOWLEDGE AND PROCESS MANAGEMENT,,2024/2025
13492,Instructor,,,,N/A,,,
360,Module,Inglese,,First Semester,INF/01,SOCIAL NETWORK AND BUSINESS INTELLIGENCE,,2024/2025
5429,Instructor,,,,INFO-01/A,,,
362,Module,Inglese,,First Semester,,CORPORATE GOVERNANCE,,2024/2025
363,Module,Inglese,,First Semester,SECS-P/08,CORPORATE GOVERNANCE - CASES AND APPLICATIONS,,2024/2025
43801,Instructor,,,,SECS-P/08,,,
365,Module,Inglese,,First Semester,SECS-P/08,CORPORATE GOVERNANCE - FOUNDATIONS,,2024/2025
23534,Instructor,,,,SECS-P/08,,,
367,Module,Spagnolo,,First Semester,,LABORATORY OF BUSINESS SPANISH,,2024/2025
368,Module,Inglese,,First Semester,,LABORATORY OF COMPUTER SCIENCE AND EXCEL FOR BUSINESS,,2024/2025
369,Curriculum,,Marketing,,,,,
370,Module,Italian,,First Semester,SECS-P/08,MANAGEMENT DELLE PERFORMANCE,,2024/2025
28428,Instructor,,,,ECON-07/A,,,
372,Module,Italian,,First Semester,,STRATEGIE D'IMPRESA,,2024/2025
373,Module,Italian,,First Semester,SECS-P/08,STRATEGIA D'IMPRESA - CASI E APPLICAZIONI,,2024/2025
15411,Instructor,,,,N/A,,,
375,Module,Italian,,First Semester,SECS-P/08,STATEGIA D'IMPRESA - FONDAMENTI,,2024/2025
376,Module,Italian,,First Semester,,TECNOLOGIE DIGITALI PER LE DECISIONI D'IMPRESA,,2024/2025
377,Module,Italian,,First Semester,SECS-P/08,TECNOLOGIE DIGITALI PER LE DECISIONI D'IMPRESA - CASI E APPLICAZIONI,,2024/2025
11660,Instructor,,,,FIS/07,,,
379,Module,Italian,,First Semester,SECS-P/08,TECNOLOGIE DIGITALI PER LE DECISIONI D'IMPRESA - FONDAMENTI,,2024/2025
23535,Instructor,,,,ECON-07/A,,,
381,Module,Italian,,First Semester,IUS/04,DIRITTO DELLE OPERAZIONI STRAORDINARIE,,2023/2024
10986,Instructor,,,,IUS/04,,,
383,Module,Italian,,First Semester,IUS/12,DIRITTO TRIBUTARIO D'IMPRESA,,2024/2025
384,Module,Italian,,First Semester,IUS/04,DIRITTO DEI CONSUMATORI,,2024/2025
385,Module,Italian,,First Semester,IUS/04,DIRITTO DEI CONTRATTI DI IMPRESA INTERNI ED INTERNAZIONALI,,2024/2025
28309,Instructor,,,,GIUR-02/A,,,
387,Module,Italian,,Second Semester,SECS-P/10,ORGANIZZAZIONE E SVILUPPO DELLE RISORSE UMANE CORSO AVANZATO,,2024/2025
15468,Instructor,,,,ECON-08/A,,,
389,Module,Italian,,Second Semester,,VALUTAZIONI D'IMPRESA,,2024/2025
390,Module,Italian,,Second Semester,SECS-P/08,VALUTAZIONI D'IMPRESA - FONDAMENTI,,2024/2025
391,Module,Italian,,Second Semester,SECS-P/08,VALUTAZIONI D'IMPRESA - CASI E APPLICAZIONI,,2024/2025
392,Module,Italian,,Second Semester,SECS-S/03,STATISTICA PER LE DECISIONI D'IMPRESA,,2024/2025
393,Module,Italian,,Second Semester,SECS-P/02,ECONOMIA E POLITICA INDUSTRIALE CORSO AVANZATO,,2024/2025
11284,Instructor,,,,SECS-P/03,,,
395,Module,Italian,,Second Semester,SECS-P/12,STORIA ED EVOLUZIONE DEI MODELLI D'IMPRESA,,2024/2025
396,Module,Italian,,Second Semester,IUS/07,DIRITTO DEL LAVORO E DELLE RELAZIONI INDUSTRIALI,,2024/2025
397,Module,Italian,,First Semester,,CORPORATE AND MARKETING COMMUNICATION,,2023/2024
398,Module,Italian,,First Semester,SECS-P/08,CORPORATE AND MARKETING COMMUNICATION - FONDAMENTI,,2023/2024
399,Module,Italian,,First Semester,SECS-P/08,CORPORATE AND MARKETING COMMUNICATION - CASI E APPLICAZIONI,,2023/2024
400,Module,Italian,,First Semester,SECS-P/08,DIGITAL MARKETING,,2024/2025
33708,Instructor,,,,ECON-07/A,,,
402,Module,Italian,,First Semester,,LABORATORIO PREMIO MARKETING,,2023/2024
404,Module,Inglese,,First Semester,,LABORATORIO DI BUSINESS ENGLISH,,2023/2024
405,Module,Italian,,First Semester,,LABORATORIO DI INFORMATICA ED EXCEL PER LE IMPRESE,,2023/2024
406,Module,Italian,,First Semester,,LABORATORIO DI SOFT SKILLS,,2023/2024
407,Module,Italian,,Second Semester,SECS-P/08,MARKETING DISTRIBUTIVO,,2023/2024
408,Module,Italian,,Second Semester,SECS-P/08,RICERCHE DI MARKETING,,2023/2024
409,Curriculum,,Management e sostenibilità,,,,,
410,Module,Italian,,First Semester,SECS-P/13,MANAGEMENT AMBIENTALE PER LA SOSTENIBILITA',,2023/2024
9695,Instructor,,,,ECON-10/A,,,
412,Module,Italian,,First Semester,,MANAGEMENT DELLA QUALITA',,2023/2024
413,Module,Italian,,First Semester,SECS-P/13,MANAGEMENT DELLA QUALITA' - FONDAMENTI,,2023/2024
9701,Instructor,,,,ECON-10/A,,,
415,Module,Italian,,First Semester,SECS-P/13,MANAGEMENT DELLA QUALITA' - CASI E APPLICAZIONI,,2023/2024
416,Module,Italian,,First Semester,SECS-P/08,Corporate governance,,2023/2024
417,Module,Italian,,First Semester,SECS-P/08,CORPORATE SOCIAL RESPONSABILITY,,2023/2024
33703,Instructor,,,,ECON-07/A,,,
419,Module,Italian,,First Semester,M-GGR/02,SVILUPPO SOSTENIBILE DEL TERRITORIO,,2023/2024
420,Module,Italian,,Second Semester,SECS-P/09,Finanza internazionale e creazione di valore,,2023/2024
421,Curriculum,,Direzione e gestione d'impresa,,,,,
422,Module,Italian,,First Semester,,CORPORATE GOVERNANCE,,2023/2024
423,Module,Italian,,First Semester,SECS-P/08,CORPORATE GOVERNANCE CASI E APPLICAZIONI,,2023/2024
424,Module,Italian,,First Semester,SECS-P/08,CORPORATE GOVERNANCE FONDAMENTI,,2023/2024
425,Module,Italian,,First Semester,SECS-P/08,GESTIONE DEL RISCHIO D'IMPRESA,,2023/2024
426,Module,Italian,,First Semester,SECS-P/08,STARTUP E CREAZIONE DI IMPRESA,,2023/2024
427,Module,Italian,,Second Semester,,Ristrutturazione delle imprese,,2023/2024
428,Module,Italian,,Second Semester,SECS-P/08,Ristrutturazione delle imprese - fondamenti,,2023/2024
429,Module,Italian,,Second Semester,SECS-P/08,Ristrutturazione delle imprese - casi e applicazioni,,2023/2024
430,Curriculum,,Management (Percorso valido anche ai fini del conseguimento del doppio titolo italo-tedesco o del doppio titolo italo-statunitense),,,,,
431,Module,Inglese,,First Semester,SECS-P/08,STRATEGIC AND INNOVATION MANAGEMENT,,2024/2025
432,Module,Inglese,,First Semester,,INTERNATIONAL MARKETING MANAGEMENT,,2024/2025
433,Module,Italian,,First Semester,SECS-P/08,INTERNATIONAL MARKETING MANAGEMENT - CASES AND APPLICATIONS,,2024/2025
15393,Instructor,,,,SECS-P/08,,,
435,Module,Italian,,First Semester,SECS-P/08,INTERNATIONAL MARKETING MANAGEMENT -FOUNDATIONS,,2024/2025
28311,Instructor,,,,SECS-P/08,,,
437,Module,Inglese,,First Semester,,DIGITAL TECHNOLOGIES FOR MANAGERIAL DECISIONS,,2024/2025
438,Module,Italian,,First Semester,SECS-P/08,DIGITAL TECHNOLOGIES FOR MANAGERIAL DECISIONS - CASES AND APPLICATIONS,,2024/2025
15433,Instructor,,,,N/A,,,
440,Module,Italian,,First Semester,SECS-P/08,DIGITAL TECHNOLOGIES FOR MANAGERIAL DECISIONS - FOUNDATIONS,,2024/2025
441,Module,Inglese,,First Semester,SECS-P/08,BUSINESS POLICY,,2024/2025
442,Module,Inglese,,First Semester,,CORPORATE PERFORMANCE EVALUATION,,2024/2025
443,Module,Italian,,First Semester,SECS-P/08,CORPORATE PERFORMANCE EVALUATION - CASES AND APPLICATIONS,,2024/2025
444,Module,Italian,,First Semester,SECS-P/08,CORPORATE PERFORMANCE EVALUATION - FOUNDATIONS,,2024/2025
445,Module,Inglese,,First Semester,,QUANTITATIVE PORTFOLIO SELECTION FOR MANAGEMENT,,2024/2025
446,Module,Inglese,,First Semester,SECS-S/06,QUANTITATIVE PORTFOLIO SELECTION FOR MANAGEMENT - FOUNDATIONS,,2024/2025
447,Module,Inglese,,First Semester,SECS-S/06,QUANTITATIVE PORTFOLIO SELECTION FOR MANAGEMENT - CASES AND APPLICATIONS,,2024/2025
448,Module,Inglese,,First Semester,SECS-S/01,STATISTICS FOR MANAGEMENT,,2024/2025
46444,Instructor,,,,STAT-01/A,,,
450,Module,Inglese,,First Semester,SECS-P/12,BUSINESS HISTORY,,2024/2025
451,Module,Inglese,,First Semester,,ENVIRONMENTAL MANAGEMENT AND SUSTAINABILITY,,2024/2025
452,Module,Italian,,First Semester,SECS-P/13,ENVIRONMENTAL MANAGEMENT AND SUSTAINABILITY - CASES AND APPLICATIONS,,2024/2025
453,Module,Italian,,First Semester,SECS-P/13,ENVIRONMENTAL MANAGEMENT AND SUSTAINABILITY - FOUNDATIONS,,2024/2025
454,Module,Inglese,,Second Semester,SECS-P/02,INDUSTRIAL ECONOMICS AND POLICY,,2024/2025
455,Module,Inglese,,Second Semester,SECS-P/01,MANAGERIAL ECONOMICS,,2024/2025
456,Module,Inglese,,Second Semester,,TOTAL QUALITY MANAGEMENT,,2024/2025
457,Module,Italian,,Second Semester,SECS-P/13,TOTAL QUALITY MANAGEMENT - FOUNDATIONS,,2024/2025
458,Module,Italian,,Second Semester,SECS-P/13,TOTAL QUALITY MANAGEMENT - CASES AND APPLICATIONS,,2024/2025
459,Module,Inglese,,Second Semester,,LEADERSHIP AND ORGANIZATIONAL CHANGE,,2024/2025
460,Module,Inglese,,Second Semester,SECS-P/10,LEADERSHIP AND ORGANIZATIONAL CHANGE - CASES AND APPLICATIONS,,2024/2025
461,Module,Inglese,,Second Semester,SECS-P/10,LEADERSHIP AND ORGANIZATIONAL CHANGE - FOUNDATIONS,,2024/2025
462,DegreeProgram,Italian,Economia aziendale,,,,Laurea Magistrale,
463,Curriculum,,Management delle aziende pubbliche,,,,,
464,Module,Italian,,First Semester,SECS-P/07,BILANCIO DELLE AZIENDE PUBBLICHE,,2024/2025
465,Module,Italian,,First Semester,SECS-P/02,ECONOMIA DEL BENESSERE E DELLO STATO SOCIALE,,2024/2025
28464,Instructor,,,,SECS-P/03,,,
467,Module,Italian,,First Semester,SECS-P/07,STRATEGIA E GOVERNANCE DELLE AZIENDE PUBBLICHE,,2024/2025
10996,Instructor,,,,ECON-06/A,,,
469,Module,Italian,,First Semester,SECS-P/07,BUSINESS PLAN,,2024/2025
470,Module,Italian,,First Semester,IUS/07,DIRITTO DELLE RISORSE UMANE,,2024/2025
471,Module,Italian,,Second Semester,SECS-P/07,PROGRAMMAZIONE E CONTROLLO DELLE AZIENDE PUBBLICHE,,2024/2025
46510,Instructor,,,,SECS-P/07,,,
473,Module,Italian,,Second Semester,IUS/14,DIRITTO DELLA CONCORRENZA E DEL MERCATO INTERNO NELLA UE,,2024/2025
28385,Instructor,,,,IUS/13,,,
475,Module,Italian,,Second Semester,IUS/01,DIRITTO PRIVATO DELLA SOSTENIBILITA',,2024/2025
476,Module,Italian,,First Semester,SECS-P/07,REVISIONE DELLE AZIENDE PUBBLICHE,,2023/2024
477,Module,Italian,,First Semester,IUS/04,DIRITTO COMMERCIALE INTERNAZIONALE,,2023/2024
478,Module,Italian,,First Semester,IUS/04,DIRITTO DELLA CRISI DELLE IMPRESE,,2023/2024
479,Module,Italian,,First Semester,IUS/12,DIRITTO TRIBUTARIO DELLE AZIENDE PUBBLICHE,,2023/2024
480,Module,Italian,,First Semester,IUS/10,DIRITTO DEGLI APPALTI PUBBLICI,,2024/2025
10954,Instructor,,,,GIUR-06/A,,,
482,Module,Italian,,First Semester,IUS/07,DIRITTO DELLA SOSTENIBILITA' SOCIALE,,2023/2024
483,Module,Italian,,First Semester,SECS-P/07,ECONOMIA DELLE AZIENDE NON PROFIT,,2023/2024
484,Module,Italian,,Second Semester,IUS/04,DIRITTO DELL'IMPRESA SOSTENIBILE,,2024/2025
485,Module,Italian,,Second Semester,IUS/06,DIRITTO DELLA NAVIGAZIONE DELLE INFRASTRUTTURE E DELLA MOBILITA' SOSTENIBILE,,2023/2024
29478,Instructor,,,,GIUR-02/B,,,
487,Module,Italian,,Second Semester,IUS/05,DIRITTO DELLE RETI E DEI MERCATI REGOLATI,,2023/2024
488,Module,Italian,,Second Semester,,DIRITTO DELLE SOCIETA' PUBBLICHE,,2023/2024
489,Module,Italian,,Second Semester,IUS/04,DIRITTO DELLE SOCIETA' PUBBLICHE 2,,2023/2024
490,Module,Italian,,Second Semester,IUS/10,DIRITTO DELLE SOCIETA' PUBBLICHE 1,,2023/2024
491,Module,Italian,,Second Semester,IUS/13,DIRITTO INTERNAZIONALE PER LE IMPRESE,,2023/2024
24047,Instructor,,,,GIUR-09/A,,,
493,Module,Italian,,Second Semester,L-LIN/05,LETTERATURA SPAGNOLA,,2023/2024
27350,Instructor,,,,SPAN-01/A,,,
495,Module,Italian,,Annuale,L-LIN/08,LETTERATURA PORTOGHESE E BRASILIANA I,,2022/2023
27362,Instructor,,,,FLMR-01/C,,,
497,Module,Italian,,Second Semester,L-LIN/10,LETTERATURA INGLESE,,2023/2024
35881,Instructor,,,,ANGL-01/A,,,
499,Module,Italian,,Second Semester,L-LIN/13,LETTERATURA TEDESCA,,2023/2024
27324,Instructor,,,,GERM-01/B,,,
501,Module,Italian,,Annuale,L-OR/04,ITTITOLOGIA,,2022/2023
21441,Instructor,,,,N/A,,,
503,Module,Italian,,Second Semester,,TEORIA E TECNICHE DEL DISEGNO,,2023/2024
504,Module,Italian,,First Semester,SPS/10,SOCIOLOGIA DEL TURISMO,,2023/2024
43978,Instructor,,,,SECS-P/01,,,
506,Module,Italian,,Second Semester,L-ART/03,STORIA DELL'ARTE CONTEMPORANEA,,2024/2025
26220,Instructor,,,,ARTE-01/C,,,
508,Module,Italian,,Second Semester,SECS-P/07,ECONOMIA AZIENDALE,,2023/2024
509,Module,Italian,,First Semester,ICAR/17,DISEGNO I,,2023/2024
26553,Instructor,,,,CEAR-10/A,,,
511,Module,Italian,,Second Semester,ICAR/17,DISEGNO II,,2023/2024
512,Module,Italian,,Second Semester,IUS/12,DIRITTO TRIBUTARIO UNIONALE E INTERNAZIONALE,,2023/2024
513,Module,Italian,,Second Semester,IUS/07,RAPPORTO DI LAVORO NEL SETTORE PUBBLICO,,2023/2024
28358,Instructor,,,,IUS/07,,,
515,Curriculum,,Strategia e direzione aziendale,,,,,
516,Module,Italian,,First Semester,SECS-P/07,GESTIONE ECONOMICA E FINANZIARIA DELL'AZIENDA,,2024/2025
517,Module,Italian,,First Semester,SECS-P/08,MANAGEMENT DELLE TECNOLOGIE DIGITALI PER LA SOSTENIBILITA',,2024/2025
518,Module,Italian,,Second Semester,SECS-P/07,BILANCIO E INFORMAZIONE ESTERNA D' IMPRESA,,2024/2025
519,Module,Italian,,Second Semester,SECS-P/07,STRATEGIE AZIENDALI,,2024/2025
520,Module,Italian,,Second Semester,SECS-P/07,ECONOMIA E STRATEGIA DELLE PICCOLE E MEDIE IMPRESE,,2024/2025
521,Module,Italian,,Second Semester,IUS/07,DIRITTO DELLA PREVIDENZA SOCIALE,,2024/2025
522,Module,Italian,,First Semester,IUS/12,DIRITTO TRIBUTARIO DELLE SOCIETA',,2023/2024
523,Module,Italian,,First Semester,SECS-P/07,GESTIONI STRAORDINARIE,,2023/2024
524,Module,Italian,,Second Semester,SECS-P/07,ANALISI STRATEGICA PER LE DECISIONI AZIENDALI,,2023/2024
38132,Instructor,,,,SECS-P/07,,,
526,Module,Italian,,Second Semester,SECS-P/07,ECONOMIA DEI GRUPPI E DELLE AGGREGAZIONI INDUSTRIALI,,2023/2024
527,Module,Italian,,Second Semester,SECS-S/01,BUSINESS DATA SCIENCE,,2023/2024
528,Module,Italian,,Second Semester,IUS/04,DIRITTO BANCARIO ITALIANO ED EUROPEO,,2023/2024
529,Module,Italian,,Second Semester,IUS/04,DIRITTO PENALE DELL'IMPRESA,,2023/2024
530,Module,Italian,,Second Semester,IUS/07,DIRITTO SINDACALE,,2023/2024
531,Module,Italian,,Second Semester,SECS-P/07,INFORMAZIONE NON FINANZIARIA,,2023/2024
532,Module,Italian,,Second Semester,IUS/01,INTELLIGENZA ARTIFICIALE E DATA LAW,,2023/2024
533,Module,Italian,,Second Semester,SECS-P/07,REVISIONE AZIENDALE E SISTEMI DI CONTROLLO INTERNO,,2023/2024
534,Curriculum,,Consulenza professionale,,,,,
535,Module,Italian,,First Semester,SECS-P/07,VALUTAZIONE D'AZIENDA,,2024/2025
536,Module,Italian,,First Semester,SECS-P/07,CRISI E RISANAMENTO DELLE IMPRESE,,2024/2025
537,Module,Italian,,First Semester,SECS-P/07,GESTIONI STRAORDINARIE,,2024/2025
538,Module,Italian,,Second Semester,SECS-P/07,REVISIONE AZIENDALE E SISTEMI DI CONTROLLO INTERNO,,2024/2025
539,Module,Italian,,Second Semester,IUS/01,DIRITTO DELLA FINANZA D'IMPRESA,,2024/2025
540,Module,Italian,,First Semester,IUS/10,DIRITTO DEGLI APPALTI PUBBLICI,,2023/2024
541,Module,Italian,,First Semester,SECS-P/07,RAGIONERIA PROFESSIONALE,,2023/2024
11023,Instructor,,,,SECS-P/07,,,
543,Module,Italian,,Second Semester,IUS/12,FISCALITA' DELLE OPERAZIONI STRAORDINARIE,,2023/2024
544,DegreeProgram,English,Economics and communication for management and innovation - Economia e comunicazione per il management e l'innovazione,,,,Laurea Magistrale,
545,Curriculum,,Economics and communication for management and innovation (Percorso valido anche fini del conseguimento del doppio titolo italo-russo o italo-rumeno),,,,,
546,Module,Inglese,,First Semester,,STATISTICS FOR BUSINESS AND DECISION MAKING,,2024/2025
547,Module,Inglese,,First Semester,SECS-S/01,STATISTICS FOR CONSUMER RESEARCH,,2024/2025
548,Module,Inglese,,First Semester,SECS-S/01,STATISTICS FOR BUSINESS AND DECISION MAKING,,2024/2025
36707,Instructor,,,,SECS-S/03,,,
550,Module,Inglese,,First Semester,INF/01,DIGITAL CONTENT PROCESSING,,2024/2025
551,Module,Inglese,,Second Semester,,CUSTOMER SATISFACTION AND CUSTOMER BEHAVIOR,,2024/2025
552,Module,Inglese,,Second Semester,M-PSI/05,CUSTOMER BEHAVIOR,,2024/2025
553,Module,Inglese,,Second Semester,SPS/07,CUSTOMER SATISFACTION,,2024/2025
46567,Instructor,,,,SPS/07,,,
555,Curriculum,,Economics and communication for management and innovation (Percorso valido anche fini del conseguimento del doppio titolo italo-rumeno),,,,,
556,Module,Inglese,,First Semester,,MANAGEMENT OF INNOVATION AND ARTIFICIAL INTELLIGENCE,,2024/2025
557,Module,Inglese,,First Semester,SECS-P/08,ARTIFICIAL INTELLIGENCE FOUNDATIONS AND APPLICATIONS,,2024/2025
558,Module,Inglese,,First Semester,SECS-P/08,MANAGEMENT OF INNOVATION,,2024/2025
559,Module,Inglese,,First Semester,SECS-P/13,DIGITAL TRANSFORMATION AND DATA MANAGEMENT,,2024/2025
560,Module,Inglese,,First Semester,IUS/14,EUROPEAN UNION LAW,,2024/2025
33618,Instructor,,,,IUS/14,,,
562,Module,Inglese,,Second Semester,,BUSINESS INFORMATION SYSTEMS,,2024/2025
563,Module,Inglese,,Second Semester,SECS-P/13,STRATEGIES AND TOOLS,,2024/2025
40295,Instructor,,,,SECS-P/13,,,
565,Module,Inglese,,Second Semester,SECS-P/13,BUSINESS CASES,,2024/2025
566,Module,Inglese,,Second Semester,SECS-P/01,GLOBALIZATION AND ECONOMIC DEVELOPMENT,,2024/2025
27506,Instructor,,,,SECS-P/01,,,
46493,Instructor,,,,SECS-P/01,,,
569,Module,Inglese,,Second Semester,SECS-P/02,INDUSTRIAL ECONOMICS AND INNOVATION,,2024/2025
38931,Instructor,,,,SECS-P/02,,,
571,Module,Inglese,,Second Semester,IUS/01,EUROPEAN DATA LAW IN A GLOBAL DIGITAL ECONOMY,,2024/2025
572,Module,Inglese,,Second Semester,IUS/13,INTERNATIONAL LAW,,2024/2025
573,Module,Inglese,,Second Semester,SPS/08,ENTERPRISE COMMUNICATION MANAGEMENT,,2024/2025
44102,Instructor,,,,SPS/08,,,
45832,Instructor,,,,SPS/08,,,
576,DegreeProgram,Italian,Economia e management (sede di Latina),,,,Laurea Magistrale,
577,Curriculum,,Economia per l'impresa e le professioni,,,,,
578,Module,Italian,,First Semester,SECS-P/01,ECONOMIA E FINANZA INTERNAZIONALE,,2024/2025
579,Module,Italian,,First Semester,SECS-P/11,CORPORATE E INVESTMENT BANKING,,2024/2025
580,Module,Italian,,First Semester,SECS-P/08,STRATEGIE D'IMPRESA,,2024/2025
581,Module,Italian,,First Semester,SECS-P/08,MANAGEMENT DELLA PRODUZIONE E SISTEMI LOGISTICI,,2024/2025
15421,Instructor,,,,SECS-P/08,,,
583,Module,Italian,,First Semester,SECS-P/03,SCIENZA DELLE FINANZE,,2022/2023
584,Module,Italian,,Second Semester,IUS/15,DIRITTO DELLA CRISI DELLE IMPRESE,,2024/2025
39319,Instructor,,,,IUS/04,,,
586,Module,Italian,,Second Semester,SECS-P/13,INNOVAZIONE E GESTIONE AMBIENTALE - ECOLOGIA INDUSTRIALE,,2024/2025
587,Module,Italian,,Second Semester,SECS-P/07,PRINCIPI CONTABILI INTERNAZIONALI,,2024/2025
588,Curriculum,,Economia e management della sostenibilità,,,,,
589,Module,Italian,,Second Semester,IUS/14,DIRITTO EUROPEO DELL'ECONOMIA E DELLO SVILUPPO,,2024/2025
590,Curriculum,,Management delle imprese e della sostenibilità,,,,,
591,Module,Italian,,First Semester,SECS-S/06,MATEMATICA APPLICATA PER LA SOSTENIBILITA': MODELLI CALCOLI IA,,2024/2025
35829,Instructor,,,,MATH-05/A,,,
593,Module,Italian,,Second Semester,SECS-P/13,INNOVAZIONE ENERGETICA ECOSOSTENIBILE,,2024/2025
594,Module,Italian,,Second Semester,,METODI STATISTICI PER L'ECONOMIA-STATISTICA PER L'AMBIENTE E LA SOCIETA',,2024/2025
595,Module,Italian,,Second Semester,SECS-S/01,METODI STATISTICI PER L'ECONOMIA,,2024/2025
